Landing Page URL ID,Referrer URL,Impression ID,Asset ID,Active View: Eligible Impressions,Active View: Measurable Impressions,Active View: Viewable Impressions,Activity ID,Event Time,Event Type,Event Sub-Type,User ID,Advertiser ID,Campaign ID,Floodlight Configuration,Ad ID,Rendering ID,Creative Version,Site ID (DCM),Placement ID,Country Code,State/Region,Browser/Platform ID,Browser/Platform Version,Operating System ID,Designated Market Area (DMA) ID,City ID,ZIP/Postal Code,Other Data,ORD Value,Interaction Time,Conversion ID,Segment Value 1,Rich Media Event ID,Rich Media Event Type ID,Total Conversions,Total Revenue,Event Timers,Event Counters,Partner1 ID,Partner2 ID,Google Click ID
ID : 1141,https://ebay.com,impr : 9,1266981,8237971,7442117,8943815,4307401,1645219738512,CONVERSION,9509411,6fe870e6-e32c-45f0-8631-dea44fc0ee01,1884947,2824796,1408599,8122017,491931,303,8495902,7398010,,NE,8753685264337,Mozilla Firefox,246578965,1538933,2554853,4675,'ProduitE':'A',ORD_value316i787,816558,1,1043802,5910431,9177686,qty=],8775000,etm = 696139,ecn = 9075828,ysfsfmzvthmqdyt842096,oxheaefeeonahip455794,<img src=https://techbargains.com?ycdvgrqsbddvbbx>
ID : 1142,https://techbargains.com,impr : 8,8563651,8275085,553558,2117239,3320345,1645219742395,,9878248,128da651-2c36-4e8f-ba7e-00ad488022c8,6050983,9777339,6847928,2946609,648035,4332,1388163,5726609,,AK,8753685264337,Mozilla Firefox,23091978,9494391,6534180,9410,'ProduitH':'b',ORD_value536r342,714726,2,3796564,706435,4250965,qty=7,6399000,etm = 730024,ecn = 9770557,ciibrkpkwftduvi750108,hbeztlmkcibxxky307279,<h2 a=https://www.oscaro.com?cnchpmuqgxzvxnq>
ID : 1143,https://fnac.com,impr : 5,9092099,880510,3544876,2147614,2234754,1645219746219,CONVERSION,8522331,16bda73d-f4d9-423c-8851-7dc4a185eefe,2204328,6047863,3557264,3806841,1922566,154,259488,9833649,,GA,4534637355634,Brave,23091978,5184728,2513057,3797,'ProduitF':'2',ORD_value37I966,66927,2,1590735,9650458,8075327,qty=4,901000,etm = 492829,ecn = 4660622,cykrubnmljghllz309513,yguwygahikczvli386351,<iframe a=https://ebay.com?fycfmpgtrxzifaj>
ID : 1144,https://Booking.com,impr : 3,2178503,6622338,5970609,197243,9171365,1645219749979,CLICK,2129501,efb78aee-e6a2-46e9-8878-af09ebf20fd9,2839846,6996902,2252500,9161249,6284446,785,9240303,7891182,,MI,345978365835376,Chrome,5667292028,7359157,3813135,7559,'ProduitB':'M',ORD_value6428898,357021,1,4938207,3832302,6146287,qty=7,8264000,etm = 100080,ecn = 4980160,eiwumektgdddokj474149,aylnlrqcpuwfviv754819,<nav a=https://backmarcket.com?hncezazfayhfiba>
ID : 1145,https://Booking.com,impr : 9,3054745,2241398,9877978,9737666,2467196,1645219753757,CLICK,5346118,8df7d2b9-23bd-4bf7-83b1-8c85d924e728,3651144,7759994,1668237,6487526,1081742,6632,8036108,7797443,,CO,4534637355634,Brave,23091978,8404503,815717,9457,'ProduitA':'V',ORD_value606E492,958676,1,2869017,8453035,4294893,qty=5,1709000,etm = 130978,ecn = 8167026,koguoexjqnvocfu5582,tmhdklvbjgfnugh758561,<iframe a=https://shopping.google.fr?rehtleqmfczzppb>
ID : 1146,https://backmarcket.com,impr : 4,5700733,2408442,1679412,9641913,2681248,1645219757499,CLICK,6742309,6bbae176-1698-4a11-a4a2-a7e76c8567ad,5257974,5926111,8091231,6273584,5217393,7012,2719379,3566516,,LA,2109367534582756,Microsoft Edge,23091978,4109020,893001,1336,'ProduitL':'V',ORD_value109m603,229927,0,7037301,9469372,6485182,qty=4,1473000,etm = 983160,ecn = 1354053,qlqfbosmvjinqxv770797,tspjaphbuecgytk678866,<button onclick=https://www.rueducommerce.fr?nixfzprzpaijong>
ID : 1147,https://techbargains.com,impr : 5,6534213,4774579,9959084,9807324,8805326,1645219761252,,9033835,1efbf606-c128-45cc-beb7-15be0db00548,8626147,6819258,1427084,5043023,1439165,952,5976426,275154,,OK,4534637355634,Brave,23091978,2155216,7000448,9286,'ProduitL':'N',ORD_value474D447,259449,2,4584302,9790219,8933279,qty=5,513000,etm = 962386,ecn = 7800408,mbrkioahvwrijjz835705,rshwksxdeennhkj922132,<a href=https://shopping.google.fr?acqcmmjezxinshg>
ID : 1148,https://www.oscaro.com,impr : 0,7784391,7236020,8276236,4807554,7121813,1645219764974,CONVERSION,7103529,591ef8c4-a05a-4c91-8289-fcac6cfa4058,4747985,3729191,1131534,6939541,7329653,1133,8104563,3735167,,RI,4534637355634,Brave,5667292028,684227,5121146,59,'ProduitF':'3',ORD_value559i666,935359,2,7786352,7611465,2521259,qty=9,174000,etm = 82786,ecn = 8985274,qqthhfbfugqlyjk62901,lnevkyxyixdzmge43347,<h2 a=https://www.cdiscount.com?zieuzyqznodskpp>
ID : 1149,https://ebay.com,impr :  ,1305974,388917,1647277,5532256,9429394,1645219768791,CONVERSION,708226,e55c3a2d-67fd-4488-8b5a-38f491306fab,3835617,8880291,9485731,4081701,9724478,680,1624544,4050700,,GA,2109367534582756,Microsoft Edge,536637292,40727,7147033,6996,'ProduitA':'i',ORD_value316p331,39893,0,7694875,5535319,1083406,qty=[,8976000,etm = 494455,ecn = 9653124,rxbavqkuiwcirpq680731,sroavihwupwstbl890240,<h1 a=https://alibaba.com?obpfitqvljhkcpp>
ID : 1150,https://www.rueducommerce.fr,"impr : ,",4044472,2846915,7209496,1960045,2617515,1645219772608,CONVERSION,298174,caddd681-6443-4ce9-bb20-7d7d5f1138f8,8780929,7035093,8970833,1898359,4208199,7905,1568396,7733857,,ME,345978365835376,Chrome,536637292,9682273,5269928,5416,'ProduitC':'N',ORD_value99b884,532880,1,2522148,1914812,8327740,qty=7,5391000,etm = 594312,ecn = 4840542,nbywxkfcnnvrhet654005,hmlongljattcxrw456579,<option a=https://fnac.com?gcofudgmqwjpglo>
ID : 1151,https://alibaba.com,impr : 3,4392500,8944465,2763564,5073261,4934803,1645219776401,CLICK,8547976,c480d49b-c3a6-41fd-8c49-4e65cb0cb53e,9020531,386911,5558503,3724068,562735,3043,3596167,5491817,,CA,4534637355634,Brave,536637292,2499218,7981473,3587,'ProduitD':'X',ORD_value322q234,756965,1,6113957,3581899,1111457,qty=2,154000,etm = 558289,ecn = 8679968,etqcmzntpjgzxhl2087,tljzkdfcztpoicv37731,<option a=https://airexpress.com?ufkyjszfidifnwk>
ID : 1152,https://www.cdiscount.com,impr : 2,7152117,468266,4025507,1858022,964009,1645219780209,VIEW,8336607,fcc904fa-4a28-4f99-b794-3b6e70eadd1c,5604056,6619410,8383784,3049442,1195597,8093,1476212,4766957,,HI,8753685264337,Mozilla Firefox,23091978,5762112,3685027,675,'ProduitE':'M',ORD_value482Q422,717269,0,2976938,4624291,1161466,qty=8,9010000,etm = 702116,ecn = 7201784,htgxufuadkfleiz567886,kdwrlmvoajftxvb251887,<img src=https://airexpress.com?xtxzwaafvvjjcjh>
ID : 1153,https://alibaba.com,impr : 5,3796902,3745038,8419474,5034037,9406095,1645219784014,,7314383,8d9a5b48-f8a9-4046-9f7a-c528daa6e616,2535529,8926928,1221694,8853030,7490176,8531,111025,8771634,,NV,4534637355634,Brave,9876543098,8174332,338725,8462,'ProduitA':'A',ORD_value797B21,145436,0,2648778,3238427,527557,qty=6,1818000,etm = 421077,ecn = 7803284,otpfkqswkldqbip97862,kgwjkcufhsyxvyd721372,<button onclick=https://www.rueducommerce.fr?bdbugarfmajmqhz>
ID : 1154,https://alibaba.com,impr : 2,799832,9703344,1610427,9869160,2825746,1645219787801,CLICK,2116932,cee88382-9c1f-47d4-8d19-47470d62fca9,6741739,6901172,1091041,7140705,3957674,9782,6359982,8068318,,VT,2109367534582756,Microsoft Edge,5667292028,5573108,8928164,878,'ProduitG':'c',ORD_value3762622,904393,1,5371413,6453436,280596,qty=],6085000,etm = 728612,ecn = 9886367,raylmjsalwstfqm432287,npbuvvcpvifiaop91538,<option a=https://www.cdiscount.com?zxmbemkagwodjej>
ID : 1155,https://airexpress.com,impr : 6,7419660,218812,5326522,1880120,377471,1645219791565,VIEW,6457006,c12db853-1d2e-44d4-9fd1-950af2cb0dfc,3750187,3509216,6543784,4753797,1159505,932,2974813,382656,,KS,4534637355634,Brave,536637292,6824206,9083650,5748,'ProduitL':'f',ORD_value567x49,802361,2,879937,846109,7120820,qty=8,5142000,etm = 922490,ecn = 59244,laxqegvlgfenqiv316770,oittmojuxnrbzur60032,<img src=https://fnac.com?dgyteqefqmiytxk>
ID : 1156,https://airexpress.com,impr : 6,8788743,8309177,1834078,186897,762484,1645219795322,VIEW,6870720,c39b99f8-16e6-4574-bd1b-873cde411e87,2003620,4927229,9569808,4648114,2725973,1140,9393183,3267051,,NC,345978365835376,Chrome,246578965,9784437,569033,6474,'ProduitD':'x',ORD_value541892,49066,0,7269315,8175994,9382761,qty=[,4603000,etm = 818835,ecn = 530107,hwoimbgjqukmybz313826,hmdyjelnqygilet716588,<h2 a=https://www.cdiscount.com?qhbtwvcthixhoij>
ID : 1157,https://www.cdiscount.com,impr : 9,8432457,3590328,1470100,2845904,1196987,1645219799172,CLICK,7434931,1d20654b-7202-4ff9-b23c-4089c16e129a,2239624,1524997,1337433,5880095,969338,364,7091340,1256361,,AK,2109367534582756,Microsoft Edge,9876543098,7458915,9521079,9506,'ProduitD':'K',ORD_value68m160,530587,1,7308527,1243517,2532603,qty=8,9489000,etm = 50998,ecn = 9345118,hzhmkwkobsujoma68283,wtdschrxmfyksoj750082,<button onclick=https://airexpress.com?kweisqhuweootvt>
ID : 1158,https://www.oscaro.com,impr : 1,4690014,5487593,1596617,33875,723919,1645219803037,CLICK,1656290,cb2f8311-2860-4cf8-b9ae-e3ba21b2336c,5977591,9098261,4565628,6938344,5758605,8827,3688288,9014911,,TX,345978365835376,Chrome,9876543098,4153553,6228107,2314,'ProduitE':'S',ORD_value146z463,23964,1,6363316,383305,5809488,qty=0,3954000,etm = 653363,ecn = 3992495,reexajfncxpufty645094,uxjqnrdmsewcecv38225,<iframe a=https://airexpress.com?kpiqyhdicnkxmwz>
ID : 1159,https://backmarcket.com,impr : 9,595449,7791502,1902987,9741544,5688214,1645219806831,,8170652,41d2ce0f-72bc-470f-a859-e29cc5d9a660,61637,413754,1599838,471712,1868318,1946,3881301,4634133,,TN,8753685264337,Mozilla Firefox,9876543098,7838645,8685160,6351,'ProduitF':'B',ORD_value349457,88385,0,1695685,9002542,1017495,qty=5,7329000,etm = 176481,ecn = 7788404,ltohaqfyuknffrm443454,yvectbilxlhmetx163269,<option a=https://fnac.com?nmjgjuxwunfcose>
ID : 1160,https://airexpress.com,"impr : ,",5397906,5329847,68524,5696400,1927207,1645219810615,,7098584,cc756775-75f0-431b-b0f5-a3fdd67ad930,7623606,3910976,5813573,4987125,1818621,9644,9619691,4358675,,WY,65784523663644,Brave,536637292,3738138,4226240,9520,'ProduitD':'q',ORD_value7785629,727767,1,6785623,5884292,34787,qty=],5588000,etm = 781078,ecn = 6093285,cklxfoutrjowxtd211680,qfaotbuhohgudzq43751,<h2 a=https://fnac.com?hownapgdzjzllzu>
ID : 1161,https://shopping.google.fr,impr : 6,2006136,3695327,1486765,7680722,8609387,1645219814411,,6231295,b8b8a69b-5990-4bd1-b314-8df7c1a5a7e3,6382936,7030901,4812310,212851,1009201,4703,9230702,9361627,,DE,345978365835376,Chrome,536637292,9893091,3896326,7139,'ProduitA':'A',ORD_value5914712,525592,0,3764822,2255489,7786456,qty=8,6268000,etm = 89891,ecn = 5842209,ysrsldtbmrdayxi566982,gaqgopcjkirpluf945856,<h1 a=https://shopping.google.fr?soxngtxcecpzzwo>
ID : 1162,https://fnac.com,impr : 8,5722099,5836408,6709676,2564073,2640179,1645219818190,,4876073,a5a76218-ad9c-4d7b-97ea-653aee8f2fc4,9068130,4650142,4339934,9840600,327347,6341,7382720,3242648,,ME,2109367534582756,Microsoft Edge,9876543098,8119889,7259588,2987,'ProduitC':'F',ORD_value609O489,406127,2,2119088,1987638,3437708,qty=8,4257000,etm = 920661,ecn = 5539453,lepjcktvlzlfytk596777,fozynasvedkgtly239063,<button onclick=https://airexpress.com?jgbmhznumyjpglv>
ID : 1163,https://shopping.google.fr,impr : 4,2138537,5941276,4553960,6168385,3657955,1645219821959,VIEW,4606939,714db993-847a-4702-aec6-af8ae0c57733,8895520,7194515,8724871,4981833,151047,3045,4563205,6781162,,RI,345978365835376,Chrome,246578965,5888765,3510532,8378,'ProduitG':'d',ORD_value144n395,582220,1,3146799,6370095,2289899,qty=3,2510000,etm = 377441,ecn = 9359943,nuefaqbjecpapwf359514,pyomzkdalvhvmun404356,<nav a=https://shopping.google.fr?gksxtlkeffwtjpr>
ID : 1164,https://airexpress.com,impr : 6,1931325,7141054,1498904,9924951,9869288,1645219825702,VIEW,8987269,9ffc5752-cd4d-45ba-ac42-1f905eb99124,4724617,7796392,6588254,4290246,8270270,8204,2941233,8326033,,PA,8753685264337,Mozilla Firefox,536637292,6989799,6854220,2289,'ProduitH':'v',ORD_value232779,506363,2,1808278,6793616,9456398,qty=[,9430000,etm = 271803,ecn = 3385594,dgpzmzebawfjzyf710438,eqvrmxutwmkzxhm190802,<img src=https://shopping.google.fr?egmrncptxrlbfzj>
ID : 1165,https://alibaba.com,impr : 8,9188844,2857878,6655599,2648136,3645601,1645219829462,VIEW,8009693,61fd8f99-93cc-4b3d-a257-5e094ccb3827,2444251,8203111,3145115,5377119,126374,9101,3745207,5531793,,LA,345978365835376,Chrome,246578965,1167853,9494724,7974,'ProduitE':'w',ORD_value136V551,124137,1,6544921,7901611,8004757,qty=2,2658000,etm = 616449,ecn = 2894188,wuayyelrvqcpptd869342,lwqdyowgfjvwvpu233014,<button onclick=https://ebay.com?pdstokvtufcocsp>
ID : 1166,https://fnac.com,impr : 1,401394,6232878,9622469,530181,6266770,1645219833337,CONVERSION,8576776,cee88382-9c1f-47d4-8d19-47470d62fca9,8644924,2366116,7157653,212296,8712885,2768,6819023,4876306,,OR,345978365835376,Chrome,246578965,7087804,197650,429,'ProduitG':'X',ORD_value389H698,578934,0,9623364,5612940,1968234,qty=[,903000,etm = 59277,ecn = 6507580,htprbcihkufaqoi530019,adckzbktmdtnxeu150255,<button onclick=https://www.rueducommerce.fr?oldablcugixrlmg>
ID : 1167,https://airexpress.com,impr : 5,4687875,1103733,1142311,2650398,515884,1645219837186,CONVERSION,491337,ae2a6839-0400-4ce2-b85d-fe511555dc1f,1493893,9284312,9447870,6353814,3500241,5143,9591245,5135510,,NM,345978365835376,Chrome,9876543098,789371,6299368,2097,'ProduitF':'f',ORD_value309T984,504193,1,4722813,8468064,847072,qty=[,5938000,etm = 449717,ecn = 6400136,rlpbsenjrpnojke660474,oizwgfodybvdodc199119,<h1 a=https://techbargains.com?eeuyudufpkaqyju>
ID : 1168,https://www.rueducommerce.fr,impr : 8,7137104,7230531,8599222,8840458,8876690,1645219841007,,2949374,63f03045-78fb-449d-bf2c-4fe4017441ef,9875446,9617783,3800475,8251571,7716989,3436,3491726,9731575,,KS,65784523663644,Brave,536637292,3140706,4607038,6381,'ProduitD':'C',ORD_value495x121,967396,1,7970711,1223043,644042,qty=9,7339000,etm = 198431,ecn = 1960332,lpdhzrikqwpsobh406463,tlropfjggasmufy788180,<button onclick=https://www.oscaro.com?iijldrpxhykpuao>
ID : 1169,https://techbargains.com,impr : 6,6243346,9181996,1947469,5654687,1108728,1645219844799,CONVERSION,6748322,8cf812e3-e5ee-424f-9857-29b3f42495d2,4225723,4729956,8971269,9858558,8764163,9029,9530227,8544418,,HI,4534637355634,Brave,23091978,3968578,8095768,2726,'ProduitL':'J',ORD_value114V495,668293,2,2075097,3986951,3284388,qty=0,5289000,etm = 288956,ecn = 9163791,gsyfntwwntimwez114410,omntpcscgcjhbzt905657,<img src=https://www.oscaro.com?yjtkbwmxphaalbk>
ID : 1170,https://www.cdiscount.com,impr : 1,8260217,494701,5379598,7858883,4819866,1645219848537,,7856440,b99d2d13-cd30-4e5b-abb3-2a7bd8829951,4664575,3111629,7613005,1819561,3088083,713,5045298,2312269,,MO,4534637355634,Brave,23091978,2268097,2133421,1764,'ProduitD':'U',ORD_value8377123,941011,0,1027420,4286140,4725578,qty=[,9504000,etm = 569872,ecn = 7916277,nmpmxnxuabimeyi70993,cxnrwdgkouzrpcs852766,<nav a=https://www.cdiscount.com?dznijnfuftlhaex>
ID : 1171,https://www.amazon.com,impr : 1,8393345,1672760,7109491,5960182,3299319,1645219852259,VIEW,740716,a5a76218-ad9c-4d7b-97ea-653aee8f2fc4,3660483,7480773,4002103,2022733,9406307,610,8195853,3694443,,VT,2109367534582756,Microsoft Edge,5667292028,4437121,2504475,6195,'ProduitA':'U',ORD_value47X842,174593,2,3446484,9193281,6324186,qty=7,779000,etm = 81349,ecn = 9080010,xfsgghzvsvunmxg925078,uonvtxsybktmche163885,<h2 a=https://ebay.com?mholvyxuwjectdp>
ID : 1172,https://airexpress.com,impr : 3,1608446,356226,3004897,2768723,4944890,1645219855978,,5117122,fc287325-f275-42e9-8a16-33570115f431,8218780,8200919,7495867,5919227,3516093,4520,1642874,7398822,,VT,345978365835376,Chrome,5667292028,298399,117803,6878,'ProduitH':'f',ORD_value880A514,443446,1,8747609,1815311,6806249,qty=],6541000,etm = 946622,ecn = 5377521,rorspehzezrshva767834,lsrrtfrhxbfgnef7974,<button onclick=https://ebay.com?pfvialpnwyryxpv>
ID : 1173,https://alibaba.com,impr : 8,2183509,6199741,6991866,3559177,469247,1645219859716,CONVERSION,5994051,d5c7393c-cae3-4116-b4ee-ae7401772513,8083307,6065936,895216,111742,5076270,7140,2018991,3625337,,NM,345978365835376,Chrome,536637292,3243558,4438755,2736,'ProduitH':'T',ORD_value139O568,898115,0,9879854,7232574,679557,qty=[,6934000,etm = 208141,ecn = 618195,lbkfioderoiqwko258820,qfukxwaqgcvizif817771,<img src=https://www.amazon.com?ypjenaugwouvjgx>
ID : 1174,https://shopping.google.fr,impr : 1,9794082,8951937,8399629,1463967,3964021,1645219863476,CONVERSION,4558887,e0654981-c08c-4edb-aa5f-55c3d10b56f7,9031300,3354995,3957725,7603940,2175630,8718,5081372,5389950,,PA,65784523663644,Brave,536637292,2420595,8316474,3740,'ProduitE':'C',ORD_value118G2,216033,1,3866772,5879834,9643354,qty=5,6298000,etm = 352897,ecn = 6794060,rtncvivgfvwviid943195,tsbdgitomfgegzw137071,<iframe a=https://ebay.com?djuwthmmdjrvfxb>
ID : 1175,https://airexpress.com,impr : 4,4675678,4356003,1636788,9510659,1363319,1645219867321,CLICK,6937539,a646a027-62cb-4680-a220-8f6762686450,4525956,8764047,9577232,7616575,9973354,8961,3874186,34841,,FL,2109367534582756,Microsoft Edge,9876543098,695265,5362102,4541,'ProduitE':'w',ORD_value884c112,421278,1,3343663,2654984,4832749,qty=[,7252000,etm = 384053,ecn = 3342619,uzibfxawthrfpzs800805,yafjqyjmiuovzyd821987,<option a=https://www.oscaro.com?vqjriqcfadkrzjd>
ID : 1176,https://shopping.google.fr,impr : 4,5325449,2223195,8353712,1409079,6039761,1645219871119,CLICK,96227,8d9a5b48-f8a9-4046-9f7a-c528daa6e616,4476176,981301,5827105,3381701,8097513,4582,8907467,7427634,,SC,4534637355634,Brave,246578965,1632811,3225674,6101,'ProduitE':'w',ORD_value839e746,794125,2,8864412,4902149,7808313,qty=5,4783000,etm = 335356,ecn = 6322063,oebzowujvwrkbdu935635,lnsruapmgztrrbw549669,<iframe a=https://www.oscaro.com?ytqoywqnlqmggqw>
ID : 1177,https://backmarcket.com,impr : 8,1230470,8621582,2865190,2682732,239985,1645219874912,CLICK,8447731,9ffc5752-cd4d-45ba-ac42-1f905eb99124,715850,6254209,4761463,1396301,9221068,6629,4268451,785049,,NH,4534637355634,Brave,536637292,8675253,7534221,5328,'ProduitB':'w',ORD_value2674664,939276,1,2846263,734488,9399470,qty=2,8822000,etm = 289750,ecn = 2764186,xktdvwzqkikzmxh420753,yzcxyjcmbdkwpjn766588,<option a=https://Booking.com?mvmgqoisgxmsnlx>
ID : 1178,https://www.amazon.com,impr :  ,2272472,9926507,1015199,9473959,7158073,1645219878652,CLICK,5768999,3fbbdb84-d1f5-4482-92cf-1e54ed4a6a1f,731124,3245372,4674140,4424049,9638479,5286,7988054,465373,,NY,2109367534582756,Microsoft Edge,23091978,7283988,2523870,5200,'ProduitH':'4',ORD_value816p477,866940,2,7518981,8437782,497007,qty=7,2871000,etm = 508297,ecn = 1818455,wsbjwqrdgrqwkuy618166,gfzdzpjjxfptanl841015,<nav a=https://www.rueducommerce.fr?rdysmrdtrvnxhor>
ID : 1179,https://www.rueducommerce.fr,impr : 2,8485490,672202,2340544,847854,7157481,1645219882377,VIEW,447100,de5b3f4d-097e-4000-a6d5-3802857db511,6941743,7235993,1957898,883535,9869723,1785,1546159,7283958,,NV,2109367534582756,Microsoft Edge,5667292028,3532562,1105562,8957,'ProduitG':'z',ORD_value569f634,625852,2,9717316,3500828,5405864,qty=7,6099000,etm = 301145,ecn = 9513086,ihckyvzbfpioxkw308970,czlmxgnugrzwitn811534,<a href=https://techbargains.com?msgbdujfuyxhmfx>
ID : 1180,https://airexpress.com,impr :  ,5750168,3118424,8931533,652159,2735364,1645219886098,CLICK,498214,d4e28104-b6d5-4768-84e2-eb844c2f562b,5674231,7596142,7578378,7434907,8557410,184,8324781,2653670,,MT,65784523663644,Brave,246578965,115617,1746880,8650,'ProduitE':'l',ORD_value7168437,588684,0,6987323,631523,6750397,qty=2,862000,etm = 968562,ecn = 7998856,tsbyhkasmrbxgfc745104,oqrtfzqbkpbfsxu784477,<iframe a=https://shopping.google.fr?gwclsaimzhyhwwj>
ID : 1181,https://shopping.google.fr,impr : 2,934475,1060395,2261359,8526160,5134200,1645219889839,CLICK,701108,9e2c181e-9c13-4c68-9c06-e07405b14a5b,3937723,5382310,8381267,3881047,3485192,6222,6076006,2762014,,FL,65784523663644,Brave,536637292,6743150,3197869,6070,'ProduitH':'r',ORD_value705p27,974909,2,7147525,4139211,3480818,qty=],3693000,etm = 112467,ecn = 6103248,lbmoxjtqswlcnqs752255,aslsfspeahuoipq710696,<img src=https://airexpress.com?siwefjxfxnzhqby>
ID : 1182,https://airexpress.com,impr : 1,5314984,1149541,4604392,1168930,3992560,1645219893607,VIEW,9502173,403dfe26-769b-438f-904f-797e09fccdda,3148090,9942774,3082053,3709580,6855789,8261,397808,6218022,,MI,8753685264337,Mozilla Firefox,5667292028,8607702,8846003,1826,'ProduitD':'5',ORD_value634G576,596986,1,2011955,127548,922806,qty=1,9508000,etm = 962364,ecn = 6533655,rugmsbbulvpgymz499764,ilcxjsvpgywsefn738032,<a href=https://www.oscaro.com?yqfywlyxbksjzdv>
ID : 1183,https://airexpress.com,impr : 4,6998389,399639,6077570,3816711,7526874,1645219897473,VIEW,7678590,f3e868d0-2e94-4767-a867-628c75ef41b2,1902270,7981435,2641713,8060222,5077263,7324,2258753,7310638,,VT,65784523663644,Brave,9876543098,5593913,6678785,7653,'ProduitD':'Y',ORD_value884G717,476603,1,1655855,807512,9749136,qty=7,6151000,etm = 186904,ecn = 7331005,pbtjgervovzyiul422789,kjtaqrtsexdqgcs173367,<a href=https://ebay.com?khnawhblzycreje>
ID : 1184,https://techbargains.com,impr : 6,2221503,6190484,8432531,3807715,387783,1645219901360,,6984748,7f1ab347-ca82-4fda-ae17-5303929ea941,3848939,2869371,1646617,18008,4118495,1370,7486345,1575537,,MT,345978365835376,Chrome,9876543098,6800763,3668552,2740,'ProduitG':'7',ORD_value925y707,259963,2,9073543,4376592,6708404,qty=1,8737000,etm = 420326,ecn = 2251360,bzmekuhiopqkfiw144899,dtwgplrmgrskgjk182643,<a href=https://www.rueducommerce.fr?yryvtvesipwnjxo>
ID : 1185,https://www.rueducommerce.fr,impr : 4,5491769,4298683,7349184,4789963,1105458,1645219905184,CLICK,6594501,cc756775-75f0-431b-b0f5-a3fdd67ad930,7557804,734245,6036273,5223722,8258863,5314,1366962,1764986,,OR,4534637355634,Brave,246578965,6631108,6435774,1537,'ProduitA':'0',ORD_value980t912,640788,0,729645,4632276,8861776,qty=4,5879000,etm = 61866,ecn = 659918,uhogkpznbohamca629742,uyyjxnrdvhdpoxb577653,<button onclick=https://ebay.com?omkudkmqbkhzwsj>
ID : 1186,https://ebay.com,impr : 2,7483557,1363181,1648602,176368,7855493,1645219908991,CONVERSION,8330428,515060a1-179e-4898-b365-93a5dafef45c,7664760,2107442,3770122,245085,2907309,3670,2462916,4858580,,NE,345978365835376,Chrome,246578965,9902762,629313,368,'ProduitD':'E',ORD_value480F92,792228,2,558535,4088726,9498075,qty=[,6848000,etm = 248165,ecn = 2865256,otdqbnfjlputcaj60465,uytfoiakmgsrzsq350547,<nav a=https://www.cdiscount.com?xwizfdthqycnyxh>
ID : 1187,https://techbargains.com,impr : 1,5788083,5337970,8310829,2239972,8294918,1645219912787,,7017234,59611022-e2b9-45d9-bc3b-67abd3c68db4,3586748,5039850,4582652,3520060,1566276,6015,5928479,7050345,,KS,2109367534582756,Microsoft Edge,23091978,6805173,6630492,8685,'ProduitF':'s',ORD_value208Z114,933840,1,4129387,8705636,9356182,qty=5,5180000,etm = 189027,ecn = 6258154,ephxvopjqcqmdpq673692,zfmbhpenpphgbxv326935,<h2 a=https://backmarcket.com?ilvfvfenivcamta>
